added_date,added_iso,added_unix,browser_name,browser_version,country_code,datapoint,device_type,document_referrer,duration_seconds,hostname,hostname_original,is_robot,is_unique,lang_language,lang_region,os_name,os_version,path,path_and_query,query,referrer_hostname,referrer_path,screen_height,screen_width,scrolled_percentage,session_id,user_agent,utm_campaign,utm_content,utm_medium,utm_source,utm_term,uuid,viewport_height,viewport_width
2022-01-21,2022-01-21T19:00:00.000Z,1642791600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-21,2022-01-21T19:00:00.000Z,1642791600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-21,2022-01-21T19:00:00.000Z,1642791600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-21,2022-01-21T20:00:00.000Z,1642795200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-21,2022-01-21T20:00:00.000Z,1642795200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-21,2022-01-21T21:00:00.000Z,1642798800,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-22,2022-01-22T08:00:00.000Z,1642838400,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-22,2022-01-22T13:00:00.000Z,1642856400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-22,2022-01-22T21:00:00.000Z,1642885200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-23,2022-01-23T08:00:00.000Z,1642924800,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-23,2022-01-23T12:00:00.000Z,1642939200,Microsoft Edge,,NL,pageview,desktop,https://www.linkedin.com/,,franksblog.nl,,false,true,,,Windows,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-23,2022-01-23T20:00:00.000Z,1642968000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-23,2022-01-23T21:00:00.000Z,1642971600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-23,2022-01-23T22:00:00.000Z,1642975200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-24,2022-01-24T06:00:00.000Z,1643004000,Firefox Mobile,,DE,pageview,mobile,,,franksblog.nl,,false,true,,,Android,,/,/,,,,,,,,,,,,,,,,
2022-01-24,2022-01-24T08:00:00.000Z,1643011200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-24,2022-01-24T09:00:00.000Z,1643014800,Google Chrome,,ES,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Chrome OS,,/,/,,google,/,,,,,,,,,,,,,
2022-01-24,2022-01-24T09:00:00.000Z,1643014800,Google Chrome,,FR,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-24,2022-01-24T09:00:00.000Z,1643014800,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-24,2022-01-24T10:00:00.000Z,1643018400,Google Chrome,,NL,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Windows,,/,/,,google,/,,,,,,,,,,,,,
2022-01-24,2022-01-24T15:00:00.000Z,1643036400,Google Chrome,,NL,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Windows,,/,/,,google,/,,,,,,,,,,,,,
2022-01-24,2022-01-24T15:00:00.000Z,1643036400,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-24,2022-01-24T16:00:00.000Z,1643040000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-24,2022-01-24T18:00:00.000Z,1643047200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-24,2022-01-24T18:00:00.000Z,1643047200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-24,2022-01-24T19:00:00.000Z,1643050800,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-25,2022-01-25T08:00:00.000Z,1643097600,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T10:00:00.000Z,1643104800,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T12:00:00.000Z,1643112000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T13:00:00.000Z,1643115600,Google Chrome,,AT,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T13:00:00.000Z,1643115600,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/,16,franksblog.nl,,false,false,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/about/,6,franksblog.nl,,false,false,,,Windows,,/,/,,franksblog.nl,/about/,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/blog/2022/01/gegevens-in-de-cloud-volgens-de-privacyregels-hoe-kan-dat-nog-wel/,20,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/blog/2022/01/gegevens-in-de-cloud-volgens-de-privacyregels-hoe-kan-dat-nog-wel/,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,false,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Google Chrome,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,false,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/,16,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/about/,6,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/about/,,,,,,,,,,,,,
2022-01-25,2022-01-25T14:00:00.000Z,1643119200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T16:00:00.000Z,1643126400,Google Chrome,,NL,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Macintosh,,/,/,,google,/,,,,,,,,,,,,,
2022-01-25,2022-01-25T16:00:00.000Z,1643126400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T17:00:00.000Z,1643130000,Safari,,NL,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Macintosh,,/,/,,google,/,,,,,,,,,,,,,
2022-01-25,2022-01-25T18:00:00.000Z,1643133600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T18:00:00.000Z,1643133600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T18:00:00.000Z,1643133600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T18:00:00.000Z,1643133600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-25,2022-01-25T19:00:00.000Z,1643137200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T09:00:00.000Z,1643187600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T12:00:00.000Z,1643198400,Google Chrome,,FR,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T12:00:00.000Z,1643198400,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T13:00:00.000Z,1643202000,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/,15,franksblog.nl,,false,false,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-01-26,2022-01-26T13:00:00.000Z,1643202000,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/blog/2022/01/gegevens-in-de-cloud-volgens-de-privacyregels-hoe-kan-dat-nog-wel/,58,franksblog.nl,,false,false,,,Windows,,/,/,,franksblog.nl,/blog/2022/01/gegevens-in-de-cloud-volgens-de-privacyregels-hoe-kan-dat-nog-wel/,,,,,,,,,,,,,
2022-01-26,2022-01-26T13:00:00.000Z,1643202000,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/about/,74,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/about/,,,,,,,,,,,,,
2022-01-26,2022-01-26T13:00:00.000Z,1643202000,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/,15,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-01-26,2022-01-26T13:00:00.000Z,1643202000,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/blog/2022/01/gegevens-in-de-cloud-volgens-de-privacyregels-hoe-kan-dat-nog-wel/,58,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/blog/2022/01/gegevens-in-de-cloud-volgens-de-privacyregels-hoe-kan-dat-nog-wel/,,,,,,,,,,,,,
2022-01-26,2022-01-26T13:00:00.000Z,1643202000,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/,15,franksblog.nl,,false,false,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-01-26,2022-01-26T14:00:00.000Z,1643205600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T15:00:00.000Z,1643209200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-26,2022-01-26T18:00:00.000Z,1643220000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T19:00:00.000Z,1643223600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-26,2022-01-26T19:00:00.000Z,1643223600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T05:00:00.000Z,1643259600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T08:00:00.000Z,1643270400,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-27,2022-01-27T11:00:00.000Z,1643281200,Safari,,NL,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Macintosh,,/,/,,google,/,,,,,,,,,,,,,
2022-01-27,2022-01-27T13:00:00.000Z,1643288400,Microsoft Edge,,NL,pageview,desktop,https://www.linkedin.com/,,franksblog.nl,,false,true,,,Windows,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-27,2022-01-27T14:00:00.000Z,1643292000,Microsoft Edge,,NL,pageview,desktop,https://www.linkedin.com/,,franksblog.nl,,false,true,,,Windows,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-27,2022-01-27T14:00:00.000Z,1643292000,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-27,2022-01-27T15:00:00.000Z,1643295600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T15:00:00.000Z,1643295600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T15:00:00.000Z,1643295600,iOS Safari,,CN,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T18:00:00.000Z,1643306400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T18:00:00.000Z,1643306400,Safari,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Macintosh,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T19:00:00.000Z,1643310000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T19:00:00.000Z,1643310000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T20:00:00.000Z,1643313600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T20:00:00.000Z,1643313600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T21:00:00.000Z,1643317200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-27,2022-01-27T21:00:00.000Z,1643317200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-28,2022-01-28T05:00:00.000Z,1643346000,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-28,2022-01-28T14:00:00.000Z,1643378400,Microsoft Edge,,NL,pageview,desktop,https://franksblog.nl/,2,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-01-28,2022-01-28T14:00:00.000Z,1643378400,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-28,2022-01-28T14:00:00.000Z,1643378400,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-28,2022-01-28T14:00:00.000Z,1643378400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-28,2022-01-28T17:00:00.000Z,1643389200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-28,2022-01-28T18:00:00.000Z,1643392800,Google Chrome,,NL,pageview,tablet,android-app://com.linkedin.android/,,franksblog.nl,,false,true,,,Android,,/,/,,android-app,//com.linkedin.android/,,,,,,,,,,,,,
2022-01-28,2022-01-28T19:00:00.000Z,1643396400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-28,2022-01-28T19:00:00.000Z,1643396400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-28,2022-01-28T20:00:00.000Z,1643400000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-28,2022-01-28T20:00:00.000Z,1643400000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T00:00:00.000Z,1643414400,Google Chrome,,US,pageview,desktop,,,franksblog.nl,,false,true,,,Macintosh,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T00:00:00.000Z,1643414400,Google Chrome,,US,pageview,desktop,,,franksblog.nl,,false,true,,,Macintosh,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T00:00:00.000Z,1643414400,Google Chrome,,US,pageview,desktop,,,franksblog.nl,,false,true,,,Macintosh,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T00:00:00.000Z,1643414400,Google Chrome,,US,pageview,desktop,,,franksblog.nl,,false,true,,,Macintosh,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T07:00:00.000Z,1643439600,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-29,2022-01-29T08:00:00.000Z,1643443200,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T11:00:00.000Z,1643454000,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-29,2022-01-29T15:00:00.000Z,1643468400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T15:00:00.000Z,1643468400,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-29,2022-01-29T15:00:00.000Z,1643468400,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T17:00:00.000Z,1643475600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T19:00:00.000Z,1643482800,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T19:00:00.000Z,1643482800,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T19:00:00.000Z,1643482800,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,false,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-29,2022-01-29T19:00:00.000Z,1643482800,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-29,2022-01-29T20:00:00.000Z,1643486400,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-29,2022-01-29T21:00:00.000Z,1643490000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-30,2022-01-30T06:00:00.000Z,1643522400,Chrome for Android,,NL,pageview,mobile,android-app://com.linkedin.android/,,franksblog.nl,,false,true,,,Android,,/,/,,android-app,//com.linkedin.android/,,,,,,,,,,,,,
2022-01-30,2022-01-30T08:00:00.000Z,1643529600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-30,2022-01-30T08:00:00.000Z,1643529600,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-30,2022-01-30T08:00:00.000Z,1643529600,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com/,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-30,2022-01-30T09:00:00.000Z,1643533200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-30,2022-01-30T10:00:00.000Z,1643536800,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-01-30,2022-01-30T19:00:00.000Z,1643569200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-31,2022-01-31T09:00:00.000Z,1643619600,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-31,2022-01-31T12:00:00.000Z,1643630400,Safari,,NL,pageview,desktop,https://www.google.com/,,franksblog.nl,,false,true,,,Macintosh,,/,/,,google,/,,,,,,,,,,,,,
2022-01-31,2022-01-31T14:00:00.000Z,1643637600,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-31,2022-01-31T14:00:00.000Z,1643637600,Google Chrome,,US,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-01-31,2022-01-31T15:00:00.000Z,1643641200,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-01-31,2022-01-31T18:00:00.000Z,1643652000,Safari (in-app),,NL,pageview,mobile,https://www.linkedin.com,,franksblog.nl,,false,true,,,iOS,,/,/,,linkedin.com,/,,,,,,,,,,,,,
2022-02-01,2022-02-01T09:00:00.000Z,1643706000,Google Chrome,,NL,pageview,desktop,https://franksblog.nl/blog/2021/11/going-cookieless-online-advertenties-met-gehashte-klantgegevens/linkedin.com/feed/,4,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/blog/2021/11/going-cookieless-online-advertenties-met-gehashte-klantgegevens/linkedin.com/feed/,,,,,,,,,,,,,
2022-02-01,2022-02-01T09:00:00.000Z,1643706000,Google Chrome,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-01,2022-02-01T09:00:00.000Z,1643706000,Google Chrome,,NL,pageview,desktop,https://franksblog.nl/,8,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-02-01,2022-02-01T10:00:00.000Z,1643709600,Google Chrome,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-01,2022-02-01T12:00:00.000Z,1643716800,Safari,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Macintosh,,/,/,,,,,,,,,,,,,,,,
2022-02-01,2022-02-01T17:00:00.000Z,1643734800,Google Chrome,,AT,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-01,2022-02-01T17:00:00.000Z,1643734800,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-02,2022-02-02T10:00:00.000Z,1643796000,Google Chrome,,BE,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-02,2022-02-02T10:00:00.000Z,1643796000,Google Chrome,,AT,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-02,2022-02-02T10:00:00.000Z,1643796000,Microsoft Edge,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-04,2022-02-04T13:00:00.000Z,1643979600,Google Chrome,,NL,pageview,desktop,,,franksblog.nl,,false,true,,,Windows,,/,/,,,,,,,,,,,,,,,,
2022-02-04,2022-02-04T13:00:00.000Z,1643979600,Google Chrome,,NL,pageview,desktop,https://franksblog.nl/,6,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/,,,,,,,,,,,,,
2022-02-04,2022-02-04T13:00:00.000Z,1643979600,Google Chrome,,NL,pageview,desktop,https://franksblog.nl/blog/2021/03/de-privacy-by-design-cookiebanner-handleiding/,2,franksblog.nl,,false,true,,,Windows,,/,/,,franksblog.nl,/blog/2021/03/de-privacy-by-design-cookiebanner-handleiding/,,,,,,,,,,,,,
2022-02-05,2022-02-05T23:00:00.000Z,1644102000,iOS Safari,,NL,pageview,mobile,,,franksblog.nl,,false,true,,,iOS,,/,/,,,,,,,,,,,,,,,,
2022-02-07,2022-02-07T13:00:00.000Z,1644238800,Microsoft Edge,,NL,pageview,desktop,https://www.bing.com/,,franksblog.nl,,false,true,,,Windows,,/,/,,bing.com,/,,,,,,,,,,,,,
